month_year,district_lgd_code,pincode,age_0_5,age_5_17,age_18_greater,district_label,state
Oct-25,487,423104,66,4,0,Nashik,Maharashtra
Oct-25,487,423105,43,11,0,Nashik,Maharashtra
Oct-25,487,423106,63,25,0,Nashik,Maharashtra
Oct-25,487,423108,2,1,0,Nashik,Maharashtra
Oct-25,487,423110,13,1,0,Nashik,Maharashtra
Oct-25,487,423111,7,0,0,Nashik,Maharashtra
Oct-25,487,423117,13,3,0,Nashik,Maharashtra
Oct-25,487,423201,16,4,0,Nashik,Maharashtra
Oct-25,487,423202,4,2,0,Nashik,Maharashtra
Oct-25,487,423203,482,242,14,Nashik,Maharashtra
Oct-25,487,423204,15,4,0,Nashik,Maharashtra
Oct-25,487,423205,20,6,1,Nashik,Maharashtra
Oct-25,487,423206,14,10,0,Nashik,Maharashtra
Oct-25,487,423208,14,4,0,Nashik,Maharashtra
Oct-25,487,423212,21,5,0,Nashik,Maharashtra
Oct-25,487,423213,13,1,0,Nashik,Maharashtra
Oct-25,487,423301,72,11,0,Nashik,Maharashtra
Oct-25,487,423302,14,4,0,Nashik,Maharashtra
Oct-25,487,423303,8,0,0,Nashik,Maharashtra
Oct-25,487,423401,50,14,0,Nashik,Maharashtra
Oct-25,487,423402,3,3,0,Nashik,Maharashtra
Oct-25,487,423403,9,5,0,Nashik,Maharashtra
Oct-25,487,423501,35,3,0,Nashik,Maharashtra
Oct-25,487,423502,21,3,0,Nashik,Maharashtra
Oct-25,487,424109,13,9,0,Nashik,Maharashtra
Oct-25,488,413501,4,1,1,Dharashiv,Maharashtra
Oct-25,488,413502,0,0,3,Dharashiv,Maharashtra
Oct-25,488,413503,1,0,2,Dharashiv,Maharashtra
Oct-25,488,413504,0,0,1,Dharashiv,Maharashtra
Oct-25,488,413505,0,0,1,Dharashiv,Maharashtra
Oct-25,488,413507,1,0,0,Dharashiv,Maharashtra
Oct-25,488,413509,1,1,0,Dharashiv,Maharashtra
Oct-25,488,413526,1,0,0,Dharashiv,Maharashtra
Oct-25,488,413601,0,0,2,Dharashiv,Maharashtra
Oct-25,488,413602,0,1,1,Dharashiv,Maharashtra
Oct-25,488,413603,2,0,0,Dharashiv,Maharashtra
Oct-25,488,413605,3,0,1,Dharashiv,Maharashtra
Oct-25,488,413606,4,3,0,Dharashiv,Maharashtra
Oct-25,488,413608,1,0,0,Dharashiv,Maharashtra
Oct-25,488,413623,1,0,1,Dharashiv,Maharashtra
Oct-25,489,431401,234,47,1,Parbhani,Maharashtra
Oct-25,489,431402,57,15,0,Parbhani,Maharashtra
Oct-25,489,431503,49,8,0,Parbhani,Maharashtra
Oct-25,489,431505,59,7,1,Parbhani,Maharashtra
Oct-25,489,431506,58,20,0,Parbhani,Maharashtra
Oct-25,489,431508,22,2,4,Parbhani,Maharashtra
Oct-25,489,431509,115,28,14,Parbhani,Maharashtra
Oct-25,489,431510,26,2,4,Parbhani,Maharashtra
Oct-25,489,431511,51,4,0,Parbhani,Maharashtra
Oct-25,489,431514,159,21,0,Parbhani,Maharashtra
Oct-25,489,431516,25,6,0,Parbhani,Maharashtra
Oct-25,489,431521,34,10,0,Parbhani,Maharashtra
Oct-25,489,431536,29,3,0,Parbhani,Maharashtra
Oct-25,489,431537,18,1,0,Parbhani,Maharashtra
Oct-25,489,431540,25,4,1,Parbhani,Maharashtra
Oct-25,489,431541,29,6,0,Parbhani,Maharashtra
Oct-25,489,431720,20,2,0,Parbhani,Maharashtra
Oct-25,490,410301,1,0,0,Pune,Maharashtra
Oct-25,490,410401,16,2,1,Pune,Maharashtra
Oct-25,490,410402,1,0,0,Pune,Maharashtra
Oct-25,490,410403,2,0,0,Pune,Maharashtra
Oct-25,490,410405,7,6,0,Pune,Maharashtra
Oct-25,490,410406,9,2,2,Pune,Maharashtra
Oct-25,490,410501,61,12,1,Pune,Maharashtra
Oct-25,490,410502,36,4,0,Pune,Maharashtra
Oct-25,490,410503,14,1,0,Pune,Maharashtra
Oct-25,490,410504,19,1,0,Pune,Maharashtra
Oct-25,490,410505,45,9,2,Pune,Maharashtra
Oct-25,490,410506,42,8,1,Pune,Maharashtra
Oct-25,490,410507,24,9,2,Pune,Maharashtra
Oct-25,490,410508,4,1,0,Pune,Maharashtra
Oct-25,490,410509,5,0,0,Pune,Maharashtra
Oct-25,490,410510,3,0,0,Pune,Maharashtra
Oct-25,490,410511,3,1,0,Pune,Maharashtra
Oct-25,490,410512,1,0,0,Pune,Maharashtra
Oct-25,490,410513,5,0,0,Pune,Maharashtra
Oct-25,490,410515,9,1,0,Pune,Maharashtra
Oct-25,490,410516,6,0,0,Pune,Maharashtra
Oct-25,490,411001,61,11,1,Pune,Maharashtra
Oct-25,490,411002,36,2,0,Pune,Maharashtra
Oct-25,490,411003,11,4,0,Pune,Maharashtra
Oct-25,490,411004,6,1,0,Pune,Maharashtra
Oct-25,490,411005,13,2,0,Pune,Maharashtra
Oct-25,490,411006,51,18,0,Pune,Maharashtra
Oct-25,490,411007,18,4,0,Pune,Maharashtra
Oct-25,490,411008,2,1,0,Pune,Maharashtra
Oct-25,490,411009,30,5,1,Pune,Maharashtra
Oct-25,490,411011,22,3,1,Pune,Maharashtra
Oct-25,490,411012,57,8,0,Pune,Maharashtra
Oct-25,490,411013,13,4,1,Pune,Maharashtra
Oct-25,490,411014,126,26,6,Pune,Maharashtra
Oct-25,490,411015,65,23,0,Pune,Maharashtra
Oct-25,490,411016,16,3,2,Pune,Maharashtra
Oct-25,490,411017,74,22,0,Pune,Maharashtra
Oct-25,490,411018,23,7,1,Pune,Maharashtra
Oct-25,490,411019,44,11,0,Pune,Maharashtra
Oct-25,490,411020,13,2,0,Pune,Maharashtra
Oct-25,490,411021,60,8,1,Pune,Maharashtra
Oct-25,490,411022,0,1,0,Pune,Maharashtra
Oct-25,490,411023,27,5,0,Pune,Maharashtra
Oct-25,490,411024,8,0,0,Pune,Maharashtra
Oct-25,490,411025,13,4,0,Pune,Maharashtra
Oct-25,490,411026,13,4,0,Pune,Maharashtra
Oct-25,490,411027,71,18,0,Pune,Maharashtra
Oct-25,490,411028,100,18,1,Pune,Maharashtra
Oct-25,490,411030,28,2,0,Pune,Maharashtra
Oct-25,490,411031,6,0,0,Pune,Maharashtra
Oct-25,490,411032,16,4,0,Pune,Maharashtra
Oct-25,490,411033,128,40,0,Pune,Maharashtra
Oct-25,490,411034,13,0,0,Pune,Maharashtra
Oct-25,490,411035,11,4,0,Pune,Maharashtra
Oct-25,490,411036,52,8,0,Pune,Maharashtra
Oct-25,490,411037,107,18,0,Pune,Maharashtra
Oct-25,490,411038,57,10,2,Pune,Maharashtra
Oct-25,490,411039,52,20,0,Pune,Maharashtra
Oct-25,490,411040,28,3,0,Pune,Maharashtra
Oct-25,490,411041,87,22,2,Pune,Maharashtra
Oct-25,490,411042,55,10,0,Pune,Maharashtra
Oct-25,490,411043,24,1,2,Pune,Maharashtra
Oct-25,490,411044,34,6,1,Pune,Maharashtra
Oct-25,490,411045,39,20,0,Pune,Maharashtra
Oct-25,490,411046,102,26,0,Pune,Maharashtra
Oct-25,490,411047,32,12,0,Pune,Maharashtra
Oct-25,490,411048,198,41,1,Pune,Maharashtra
Oct-25,490,411051,17,3,0,Pune,Maharashtra
Oct-25,490,411052,16,1,1,Pune,Maharashtra
Oct-25,490,411057,125,20,1,Pune,Maharashtra
Oct-25,490,411058,25,19,0,Pune,Maharashtra
Oct-25,490,411060,53,5,1,Pune,Maharashtra
Oct-25,490,411061,32,14,0,Pune,Maharashtra
Oct-25,490,411062,50,19,0,Pune,Maharashtra
Oct-25,490,411068,10,0,0,Pune,Maharashtra
Oct-25,490,411070,1,1,0,Pune,Maharashtra
Oct-25,490,412101,67,12,0,Pune,Maharashtra
Oct-25,490,412102,7,1,3,Pune,Maharashtra
Oct-25,490,412103,13,1,0,Pune,Maharashtra
Oct-25,490,412104,23,2,5,Pune,Maharashtra
Oct-25,490,412105,130,47,1,Pune,Maharashtra
Oct-25,490,412106,17,2,2,Pune,Maharashtra
Oct-25,490,412107,2,1,0,Pune,Maharashtra
Oct-25,490,412108,13,1,0,Pune,Maharashtra
Oct-25,490,412109,9,4,0,Pune,Maharashtra
Oct-25,490,412110,12,7,0,Pune,Maharashtra
Oct-25,490,412112,0,3,0,Pune,Maharashtra
Oct-25,490,412114,19,10,0,Pune,Maharashtra
Oct-25,490,412115,26,4,0,Pune,Maharashtra
Oct-25,490,412201,19,3,0,Pune,Maharashtra
Oct-25,490,412202,18,3,0,Pune,Maharashtra
Oct-25,490,412203,33,11,8,Pune,Maharashtra
Oct-25,490,412204,7,0,1,Pune,Maharashtra
Oct-25,490,412205,20,1,0,Pune,Maharashtra
Oct-25,490,412206,37,9,0,Pune,Maharashtra
Oct-25,490,412207,93,19,5,Pune,Maharashtra
Oct-25,490,412208,21,4,7,Pune,Maharashtra
Oct-25,490,412209,9,0,1,Pune,Maharashtra
Oct-25,490,412210,34,7,4,Pune,Maharashtra
Oct-25,490,412211,28,5,4,Pune,Maharashtra
Oct-25,490,412212,7,1,0,Pune,Maharashtra
Oct-25,490,412213,25,6,2,Pune,Maharashtra
Oct-25,490,412214,22,6,0,Pune,Maharashtra
Oct-25,490,412215,8,1,0,Pune,Maharashtra
Oct-25,490,412216,23,6,0,Pune,Maharashtra
Oct-25,490,412218,18,3,1,Pune,Maharashtra
Oct-25,490,412219,19,8,0,Pune,Maharashtra
Oct-25,490,412220,3,0,0,Pune,Maharashtra
Oct-25,490,412301,28,6,26,Pune,Maharashtra
Oct-25,490,412303,18,0,12,Pune,Maharashtra
Oct-25,490,412304,1,0,0,Pune,Maharashtra
Oct-25,490,412305,8,0,5,Pune,Maharashtra
Oct-25,490,412306,13,2,0,Pune,Maharashtra
Oct-25,490,412307,33,5,0,Pune,Maharashtra
Oct-25,490,412308,72,16,2,Pune,Maharashtra
Oct-25,490,412311,7,1,2,Pune,Maharashtra
Oct-25,490,412312,7,0,0,Pune,Maharashtra
Oct-25,490,412401,1,0,0,Pune,Maharashtra
Oct-25,490,412402,9,3,0,Pune,Maharashtra
Oct-25,490,412403,9,2,1,Pune,Maharashtra
Oct-25,490,412404,4,5,3,Pune,Maharashtra
Oct-25,490,412406,13,1,0,Pune,Maharashtra
Oct-25,490,412408,5,0,0,Pune,Maharashtra
Oct-25,490,412409,16,0,0,Pune,Maharashtra
Oct-25,490,412410,11,1,0,Pune,Maharashtra
Oct-25,490,412411,15,4,0,Pune,Maharashtra
Oct-25,490,412412,10,0,0,Pune,Maharashtra
Oct-25,490,413102,70,14,3,Pune,Maharashtra
Oct-25,490,413103,28,6,0,Pune,Maharashtra
Oct-25,490,413104,23,2,2,Pune,Maharashtra
Oct-25,490,413105,7,2,0,Pune,Maharashtra
Oct-25,490,413106,27,6,0,Pune,Maharashtra
Oct-25,490,413110,28,0,2,Pune,Maharashtra
Oct-25,490,413114,20,3,0,Pune,Maharashtra
Oct-25,490,413115,2,2,0,Pune,Maharashtra
Oct-25,490,413116,3,0,0,Pune,Maharashtra
Oct-25,490,413120,7,1,0,Pune,Maharashtra
Oct-25,490,413130,27,3,0,Pune,Maharashtra
Oct-25,490,413132,6,0,1,Pune,Maharashtra
Oct-25,490,413133,6,1,0,Pune,Maharashtra
Oct-25,490,413211,21,7,0,Pune,Maharashtra
Oct-25,490,413801,40,7,4,Pune,Maharashtra
Oct-25,490,413802,2,0,0,Pune,Maharashtra
Oct-25,491,400702,25,1,0,Raigad,Maharashtra
Oct-25,491,400704,2,0,0,Raigad,Maharashtra
Oct-25,491,400707,4,0,0,Raigad,Maharashtra
Oct-25,491,402101,5,0,0,Raigad,Maharashtra
Oct-25,491,402102,3,3,0,Raigad,Maharashtra
Oct-25,491,402103,9,1,0,Raigad,Maharashtra
Oct-25,491,402104,18,2,0,Raigad,Maharashtra
Oct-25,491,402105,39,2,0,Raigad,Maharashtra
Oct-25,491,402106,21,6,0,Raigad,Maharashtra
Oct-25,491,402107,57,2,0,Raigad,Maharashtra
Oct-25,491,402108,28,1,0,Raigad,Maharashtra
Oct-25,491,402109,43,3,0,Raigad,Maharashtra
Oct-25,491,402110,15,2,0,Raigad,Maharashtra
Oct-25,491,402111,11,1,0,Raigad,Maharashtra
Oct-25,491,402112,11,2,0,Raigad,Maharashtra
Oct-25,491,402113,5,0,0,Raigad,Maharashtra
Oct-25,491,402114,2,0,0,Raigad,Maharashtra
Oct-25,491,402115,4,0,0,Raigad,Maharashtra
Oct-25,491,402116,4,2,0,Raigad,Maharashtra
Oct-25,491,402117,9,0,0,Raigad,Maharashtra
Oct-25,491,402120,3,3,0,Raigad,Maharashtra
Oct-25,491,402122,5,0,0,Raigad,Maharashtra
Oct-25,491,402125,1,0,0,Raigad,Maharashtra
Oct-25,491,402126,2,3,0,Raigad,Maharashtra
Oct-25,491,402201,31,3,0,Raigad,Maharashtra
Oct-25,491,402202,8,1,0,Raigad,Maharashtra
Oct-25,491,402203,19,1,0,Raigad,Maharashtra
Oct-25,491,402204,5,0,0,Raigad,Maharashtra
Oct-25,491,402207,6,0,0,Raigad,Maharashtra
Oct-25,491,402209,18,3,0,Raigad,Maharashtra
Oct-25,491,402301,24,1,0,Raigad,Maharashtra
Oct-25,491,402302,13,0,0,Raigad,Maharashtra
Oct-25,491,402303,14,2,0,Raigad,Maharashtra
Oct-25,491,402304,6,2,0,Raigad,Maharashtra
Oct-25,491,402305,8,1,0,Raigad,Maharashtra
Oct-25,491,402306,1,0,0,Raigad,Maharashtra
Oct-25,491,402307,1,0,0,Raigad,Maharashtra
Oct-25,491,402308,6,1,0,Raigad,Maharashtra
Oct-25,491,402309,8,0,0,Raigad,Maharashtra
Oct-25,491,402401,22,4,0,Raigad,Maharashtra
Oct-25,491,402402,16,1,0,Raigad,Maharashtra
Oct-25,491,402403,22,1,0,Raigad,Maharashtra
Oct-25,491,402404,10,0,0,Raigad,Maharashtra
Oct-25,491,410101,32,5,0,Raigad,Maharashtra
Oct-25,491,410102,4,0,0,Raigad,Maharashtra
Oct-25,491,410201,72,9,1,Raigad,Maharashtra
Oct-25,491,410202,9,2,2,Raigad,Maharashtra
Oct-25,491,410203,47,6,0,Raigad,Maharashtra
Oct-25,491,410204,2,0,0,Raigad,Maharashtra
Oct-25,491,410205,23,7,0,Raigad,Maharashtra
Oct-25,491,410206,257,59,0,Raigad,Maharashtra
Oct-25,491,410207,10,0,0,Raigad,Maharashtra
Oct-25,491,410208,48,19,0,Raigad,Maharashtra
Oct-25,491,410209,17,2,0,Raigad,Maharashtra
Oct-25,491,410210,66,16,0,Raigad,Maharashtra
Oct-25,491,410218,47,18,0,Raigad,Maharashtra
Oct-25,491,410220,4,1,0,Raigad,Maharashtra
Oct-25,491,410221,36,5,0,Raigad,Maharashtra
Oct-25,491,410222,9,3,0,Raigad,Maharashtra
Oct-25,492,415202,3,0,0,Ratnagiri,Maharashtra
Oct-25,492,415203,11,1,1,Ratnagiri,Maharashtra
Oct-25,492,415208,9,1,0,Ratnagiri,Maharashtra
Oct-25,492,415214,1,0,0,Ratnagiri,Maharashtra
Oct-25,492,415602,2,0,0,Ratnagiri,Maharashtra
Oct-25,492,415603,5,0,0,Ratnagiri,Maharashtra
Oct-25,492,415604,13,1,0,Ratnagiri,Maharashtra
Oct-25,492,415605,36,3,0,Ratnagiri,Maharashtra
Oct-25,492,415606,17,0,0,Ratnagiri,Maharashtra
Oct-25,492,415607,1,0,0,Ratnagiri,Maharashtra
Oct-25,492,415608,13,1,0,Ratnagiri,Maharashtra
Oct-25,492,415609,5,0,0,Ratnagiri,Maharashtra
Oct-25,492,415610,6,0,0,Ratnagiri,Maharashtra
Oct-25,492,415611,16,1,0,Ratnagiri,Maharashtra
Oct-25,492,415612,59,3,0,Ratnagiri,Maharashtra
Oct-25,492,415613,15,0,0,Ratnagiri,Maharashtra
Oct-25,492,415614,2,0,0,Ratnagiri,Maharashtra
Oct-25,492,415615,2,0,0,Ratnagiri,Maharashtra
Oct-25,492,415616,9,0,0,Ratnagiri,Maharashtra
Oct-25,492,415617,4,0,0,Ratnagiri,Maharashtra
Oct-25,492,415619,5,0,0,Ratnagiri,Maharashtra
Oct-25,492,415620,16,0,0,Ratnagiri,Maharashtra
Oct-25,492,415621,4,1,0,Ratnagiri,Maharashtra
Oct-25,492,415628,10,0,0,Ratnagiri,Maharashtra
Oct-25,492,415629,9,0,0,Ratnagiri,Maharashtra
Oct-25,492,415637,7,0,0,Ratnagiri,Maharashtra
Oct-25,492,415639,16,0,0,Ratnagiri,Maharashtra
Oct-25,492,415640,1,0,0,Ratnagiri,Maharashtra
Oct-25,492,415641,11,0,0,Ratnagiri,Maharashtra
Oct-25,492,415643,3,0,0,Ratnagiri,Maharashtra
Oct-25,492,415701,2,1,0,Ratnagiri,Maharashtra
Oct-25,492,415702,2,1,0,Ratnagiri,Maharashtra
Oct-25,492,415703,14,0,0,Ratnagiri,Maharashtra
Oct-25,492,415706,5,0,0,Ratnagiri,Maharashtra
Oct-25,492,415708,5,0,0,Ratnagiri,Maharashtra
Oct-25,492,415709,29,3,1,Ratnagiri,Maharashtra
Oct-25,492,415710,2,1,0,Ratnagiri,Maharashtra
Oct-25,492,415711,2,0,0,Ratnagiri,Maharashtra
Oct-25,492,415712,16,3,0,Ratnagiri,Maharashtra
Oct-25,492,415713,12,2,0,Ratnagiri,Maharashtra
Oct-25,492,415714,1,1,0,Ratnagiri,Maharashtra
Oct-25,492,415715,6,1,0,Ratnagiri,Maharashtra
Oct-25,492,415716,5,0,0,Ratnagiri,Maharashtra
Oct-25,492,415717,1,0,0,Ratnagiri,Maharashtra
Oct-25,492,415718,5,0,0,Ratnagiri,Maharashtra
Oct-25,492,415719,5,0,0,Ratnagiri,Maharashtra
Oct-25,492,415722,4,0,0,Ratnagiri,Maharashtra
Oct-25,492,415724,9,2,0,Ratnagiri,Maharashtra
Oct-25,492,415726,10,0,0,Ratnagiri,Maharashtra
Oct-25,492,415727,6,0,0,Ratnagiri,Maharashtra
Oct-25,492,415729,1,0,0,Ratnagiri,Maharashtra
Oct-25,492,415801,1,0,0,Ratnagiri,Maharashtra
Oct-25,492,415802,2,1,0,Ratnagiri,Maharashtra
Oct-25,492,415803,12,0,0,Ratnagiri,Maharashtra
Oct-25,492,415804,10,1,0,Ratnagiri,Maharashtra
Oct-25,492,415805,1,1,0,Ratnagiri,Maharashtra
Oct-25,492,415806,8,0,0,Ratnagiri,Maharashtra
Oct-25,492,416701,21,1,0,Ratnagiri,Maharashtra
Oct-25,492,416702,19,2,0,Ratnagiri,Maharashtra
Oct-25,492,416704,3,1,0,Ratnagiri,Maharashtra
Oct-25,492,416705,4,1,0,Ratnagiri,Maharashtra
Oct-25,492,416707,4,0,0,Ratnagiri,Maharashtra
Oct-25,492,416709,2,0,0,Ratnagiri,Maharashtra
Oct-25,492,416712,17,0,0,Ratnagiri,Maharashtra
Oct-25,493,415301,13,0,0,Sangli,Maharashtra
Oct-25,493,415302,2,0,0,Sangli,Maharashtra
Oct-25,493,415303,20,1,1,Sangli,Maharashtra
Oct-25,493,415304,10,1,0,Sangli,Maharashtra
Oct-25,493,415305,23,3,1,Sangli,Maharashtra
Oct-25,493,415306,20,2,0,Sangli,Maharashtra
Oct-25,493,415307,11,2,0,Sangli,Maharashtra
Oct-25,493,415308,8,3,0,Sangli,Maharashtra
Oct-25,493,415309,2,2,0,Sangli,Maharashtra
Oct-25,493,415310,3,0,0,Sangli,Maharashtra
Oct-25,493,415311,28,18,1,Sangli,Maharashtra
Oct-25,493,415313,3,0,0,Sangli,Maharashtra
Oct-25,493,415315,10,1,0,Sangli,Maharashtra
Oct-25,493,415401,9,1,0,Sangli,Maharashtra
Oct-25,493,415402,3,0,0,Sangli,Maharashtra
Oct-25,493,415403,3,0,0,Sangli,Maharashtra
Oct-25,493,415404,12,1,0,Sangli,Maharashtra
Oct-25,493,415405,8,0,0,Sangli,Maharashtra
Oct-25,493,415406,11,0,1,Sangli,Maharashtra
Oct-25,493,415407,7,3,0,Sangli,Maharashtra
Oct-25,493,415408,5,1,0,Sangli,Maharashtra
Oct-25,493,415409,30,7,0,Sangli,Maharashtra
Oct-25,493,415410,4,0,0,Sangli,Maharashtra
Oct-25,493,415411,8,2,0,Sangli,Maharashtra
Oct-25,493,415412,5,0,0,Sangli,Maharashtra
Oct-25,493,415413,4,0,0,Sangli,Maharashtra
Oct-25,493,416301,38,6,0,Sangli,Maharashtra
Oct-25,493,416302,6,1,0,Sangli,Maharashtra
Oct-25,493,416303,6,1,0,Sangli,Maharashtra
Oct-25,493,416304,7,1,0,Sangli,Maharashtra
Oct-25,493,416305,2,0,0,Sangli,Maharashtra
Oct-25,493,416306,6,1,0,Sangli,Maharashtra
Oct-25,493,416307,2,0,0,Sangli,Maharashtra
Oct-25,493,416308,13,0,0,Sangli,Maharashtra
Oct-25,493,416309,1,1,0,Sangli,Maharashtra
Oct-25,493,416310,8,1,0,Sangli,Maharashtra
Oct-25,493,416311,13,3,0,Sangli,Maharashtra
Oct-25,493,416312,41,5,0,Sangli,Maharashtra
Oct-25,493,416313,9,1,0,Sangli,Maharashtra
Oct-25,493,416314,3,3,0,Sangli,Maharashtra
Oct-25,493,416315,4,1,0,Sangli,Maharashtra
Oct-25,493,416316,5,1,1,Sangli,Maharashtra
Oct-25,493,416401,8,3,0,Sangli,Maharashtra
Oct-25,493,416402,3,2,0,Sangli,Maharashtra
Oct-25,493,416403,21,3,0,Sangli,Maharashtra
Oct-25,493,416404,63,15,3,Sangli,Maharashtra
Oct-25,493,416405,23,2,0,Sangli,Maharashtra
Oct-25,493,416406,3,0,0,Sangli,Maharashtra
Oct-25,493,416407,6,2,0,Sangli,Maharashtra
Oct-25,493,416408,12,3,1,Sangli,Maharashtra
Oct-25,493,416409,7,0,0,Sangli,Maharashtra
Oct-25,493,416410,97,10,2,Sangli,Maharashtra
Oct-25,493,416411,10,1,0,Sangli,Maharashtra
Oct-25,493,416412,23,3,10,Sangli,Maharashtra
Oct-25,493,416413,32,12,5,Sangli,Maharashtra
Oct-25,493,416414,1,0,0,Sangli,Maharashtra
Oct-25,493,416415,7,3,0,Sangli,Maharashtra
Oct-25,493,416416,109,16,3,Sangli,Maharashtra
Oct-25,493,416417,6,0,1,Sangli,Maharashtra
Oct-25,493,416418,9,3,0,Sangli,Maharashtra
Oct-25,493,416419,4,0,0,Sangli,Maharashtra
Oct-25,493,416420,2,0,0,Sangli,Maharashtra
Oct-25,493,416422,2,0,0,Sangli,Maharashtra
Oct-25,493,416436,10,0,0,Sangli,Maharashtra
Oct-25,494,412206,37,9,0,Satara,Maharashtra
Oct-25,494,412801,14,2,0,Satara,Maharashtra
Oct-25,494,412802,10,0,1,Satara,Maharashtra
Oct-25,494,412803,22,1,0,Satara,Maharashtra
Oct-25,494,412804,6,0,0,Satara,Maharashtra
Oct-25,494,412805,9,2,0,Satara,Maharashtra
Oct-25,494,412806,15,5,0,Satara,Maharashtra
Oct-25,494,415001,15,0,0,Satara,Maharashtra
Oct-25,494,415002,36,8,4,Satara,Maharashtra
Oct-25,494,415003,8,1,0,Satara,Maharashtra
Oct-25,494,415004,16,0,0,Satara,Maharashtra
Oct-25,494,415010,9,1,0,Satara,Maharashtra
Oct-25,494,415011,15,1,0,Satara,Maharashtra
Oct-25,494,415012,10,0,0,Satara,Maharashtra
Oct-25,494,415013,7,0,1,Satara,Maharashtra
Oct-25,494,415014,19,0,0,Satara,Maharashtra
Oct-25,494,415015,8,0,0,Satara,Maharashtra
Oct-25,494,415019,7,2,0,Satara,Maharashtra
Oct-25,494,415020,5,0,0,Satara,Maharashtra
Oct-25,494,415021,3,1,0,Satara,Maharashtra
Oct-25,494,415022,5,0,0,Satara,Maharashtra
Oct-25,494,415023,3,1,0,Satara,Maharashtra
Oct-25,494,415102,5,1,0,Satara,Maharashtra
Oct-25,494,415103,15,2,0,Satara,Maharashtra
Oct-25,494,415104,2,0,0,Satara,Maharashtra
Oct-25,494,415105,4,0,0,Satara,Maharashtra
Oct-25,494,415106,6,2,0,Satara,Maharashtra
Oct-25,494,415107,0,1,0,Satara,Maharashtra
Oct-25,494,415108,10,3,0,Satara,Maharashtra
Oct-25,494,415109,24,2,0,Satara,Maharashtra
Oct-25,494,415110,12,2,0,Satara,Maharashtra
Oct-25,494,415111,14,1,0,Satara,Maharashtra
Oct-25,494,415112,18,2,0,Satara,Maharashtra
Oct-25,494,415114,7,1,0,Satara,Maharashtra
Oct-25,494,415115,3,0,0,Satara,Maharashtra
Oct-25,494,415116,3,1,1,Satara,Maharashtra
Oct-25,494,415122,6,1,0,Satara,Maharashtra
Oct-25,494,415124,13,5,0,Satara,Maharashtra
Oct-25,494,415205,12,1,0,Satara,Maharashtra
Oct-25,494,415206,33,3,0,Satara,Maharashtra
Oct-25,494,415207,12,3,0,Satara,Maharashtra
Oct-25,494,415209,2,0,0,Satara,Maharashtra
Oct-25,494,415211,1,2,0,Satara,Maharashtra
Oct-25,494,415212,2,0,0,Satara,Maharashtra
Oct-25,494,415312,3,1,0,Satara,Maharashtra
Oct-25,494,415501,19,0,2,Satara,Maharashtra
Oct-25,494,415502,8,1,0,Satara,Maharashtra
Oct-25,494,415503,6,0,0,Satara,Maharashtra
Oct-25,494,415504,3,1,0,Satara,Maharashtra
Oct-25,494,415505,7,1,0,Satara,Maharashtra
Oct-25,494,415506,9,3,0,Satara,Maharashtra
Oct-25,494,415507,2,0,0,Satara,Maharashtra
Oct-25,494,415508,23,4,0,Satara,Maharashtra
Oct-25,494,415509,29,3,0,Satara,Maharashtra
Oct-25,494,415510,1,1,0,Satara,Maharashtra
Oct-25,494,415511,7,1,0,Satara,Maharashtra
Oct-25,494,415512,14,1,0,Satara,Maharashtra
Oct-25,494,415513,6,2,0,Satara,Maharashtra
Oct-25,494,415514,11,0,0,Satara,Maharashtra
Oct-25,494,415515,6,2,0,Satara,Maharashtra
Oct-25,494,415517,5,0,0,Satara,Maharashtra
Oct-25,494,415518,4,0,0,Satara,Maharashtra
Oct-25,494,415519,15,1,0,Satara,Maharashtra
Oct-25,494,415520,11,0,0,Satara,Maharashtra
Oct-25,494,415521,25,2,1,Satara,Maharashtra
Oct-25,494,415522,7,0,0,Satara,Maharashtra
Oct-25,494,415523,83,10,5,Satara,Maharashtra
Oct-25,494,415524,4,0,1,Satara,Maharashtra
Oct-25,494,415525,11,0,1,Satara,Maharashtra
Oct-25,494,415526,6,0,1,Satara,Maharashtra
Oct-25,494,415527,1,0,0,Satara,Maharashtra
Oct-25,494,415528,6,1,0,Satara,Maharashtra
Oct-25,494,415530,3,0,0,Satara,Maharashtra
Oct-25,494,415536,4,1,0,Satara,Maharashtra
Oct-25,494,415537,4,1,0,Satara,Maharashtra
Oct-25,494,415538,5,0,0,Satara,Maharashtra
Oct-25,494,415539,36,1,0,Satara,Maharashtra
Oct-25,494,415540,16,3,0,Satara,Maharashtra
Oct-25,495,416510,28,1,2,Sindhudurg,Maharashtra
Oct-25,495,416511,6,0,0,Sindhudurg,Maharashtra
Oct-25,495,416512,5,0,0,Sindhudurg,Maharashtra
Oct-25,495,416513,3,0,0,Sindhudurg,Maharashtra
Oct-25,495,416514,4,0,0,Sindhudurg,Maharashtra
Oct-25,495,416515,1,0,0,Sindhudurg,Maharashtra
Oct-25,495,416516,7,0,0,Sindhudurg,Maharashtra
Oct-25,495,416517,3,0,0,Sindhudurg,Maharashtra
Oct-25,495,416518,5,0,0,Sindhudurg,Maharashtra
Oct-25,495,416519,8,0,0,Sindhudurg,Maharashtra
Oct-25,495,416520,25,1,0,Sindhudurg,Maharashtra
Oct-25,495,416521,4,0,0,Sindhudurg,Maharashtra
Oct-25,495,416522,3,0,0,Sindhudurg,Maharashtra
Oct-25,495,416523,2,0,0,Sindhudurg,Maharashtra
