month_year,district_lgd_code,pincode,bio_age_5_17,bio_age_17_,district_label,state
Oct-25,490,411024,101,164,Pune,Maharashtra
Oct-25,490,411025,65,173,Pune,Maharashtra
Oct-25,490,411026,151,224,Pune,Maharashtra
Oct-25,490,411027,282,545,Pune,Maharashtra
Oct-25,490,411028,607,815,Pune,Maharashtra
Oct-25,490,411030,151,244,Pune,Maharashtra
Oct-25,490,411031,30,45,Pune,Maharashtra
Oct-25,490,411032,65,95,Pune,Maharashtra
Oct-25,490,411033,852,1237,Pune,Maharashtra
Oct-25,490,411034,154,161,Pune,Maharashtra
Oct-25,490,411035,92,149,Pune,Maharashtra
Oct-25,490,411036,188,316,Pune,Maharashtra
Oct-25,490,411037,350,629,Pune,Maharashtra
Oct-25,490,411038,589,677,Pune,Maharashtra
Oct-25,490,411039,521,563,Pune,Maharashtra
Oct-25,490,411040,44,125,Pune,Maharashtra
Oct-25,490,411041,485,889,Pune,Maharashtra
Oct-25,490,411042,389,813,Pune,Maharashtra
Oct-25,490,411043,214,563,Pune,Maharashtra
Oct-25,490,411044,112,276,Pune,Maharashtra
Oct-25,490,411045,190,357,Pune,Maharashtra
Oct-25,490,411046,353,774,Pune,Maharashtra
Oct-25,490,411047,109,174,Pune,Maharashtra
Oct-25,490,411048,634,1266,Pune,Maharashtra
Oct-25,490,411051,157,220,Pune,Maharashtra
Oct-25,490,411052,138,190,Pune,Maharashtra
Oct-25,490,411057,399,618,Pune,Maharashtra
Oct-25,490,411058,225,365,Pune,Maharashtra
Oct-25,490,411060,110,192,Pune,Maharashtra
Oct-25,490,411061,247,385,Pune,Maharashtra
Oct-25,490,411062,202,395,Pune,Maharashtra
Oct-25,490,411067,4,5,Pune,Maharashtra
Oct-25,490,411068,21,72,Pune,Maharashtra
Oct-25,490,411069,0,2,Pune,Maharashtra
Oct-25,490,411070,0,29,Pune,Maharashtra
Oct-25,490,411071,1,7,Pune,Maharashtra
Oct-25,490,412101,264,437,Pune,Maharashtra
Oct-25,490,412102,153,115,Pune,Maharashtra
Oct-25,490,412103,83,64,Pune,Maharashtra
Oct-25,490,412104,126,257,Pune,Maharashtra
Oct-25,490,412105,559,897,Pune,Maharashtra
Oct-25,490,412106,127,296,Pune,Maharashtra
Oct-25,490,412107,22,107,Pune,Maharashtra
Oct-25,490,412108,175,173,Pune,Maharashtra
Oct-25,490,412109,68,152,Pune,Maharashtra
Oct-25,490,412110,81,195,Pune,Maharashtra
Oct-25,490,412112,14,12,Pune,Maharashtra
Oct-25,490,412114,378,649,Pune,Maharashtra
Oct-25,490,412115,264,281,Pune,Maharashtra
Oct-25,490,412201,181,490,Pune,Maharashtra
Oct-25,490,412202,133,383,Pune,Maharashtra
Oct-25,490,412203,172,345,Pune,Maharashtra
Oct-25,490,412204,109,178,Pune,Maharashtra
Oct-25,490,412205,252,273,Pune,Maharashtra
Oct-25,490,412206,458,508,Pune,Maharashtra
Oct-25,490,412207,367,609,Pune,Maharashtra
Oct-25,490,412208,321,412,Pune,Maharashtra
Oct-25,490,412209,79,108,Pune,Maharashtra
Oct-25,490,412210,206,268,Pune,Maharashtra
Oct-25,490,412211,148,220,Pune,Maharashtra
Oct-25,490,412212,36,99,Pune,Maharashtra
Oct-25,490,412213,201,343,Pune,Maharashtra
Oct-25,490,412214,139,370,Pune,Maharashtra
Oct-25,490,412215,75,126,Pune,Maharashtra
Oct-25,490,412216,131,227,Pune,Maharashtra
Oct-25,490,412218,140,167,Pune,Maharashtra
Oct-25,490,412219,83,167,Pune,Maharashtra
Oct-25,490,412220,33,47,Pune,Maharashtra
Oct-25,490,412301,389,919,Pune,Maharashtra
Oct-25,490,412303,164,527,Pune,Maharashtra
Oct-25,490,412304,57,126,Pune,Maharashtra
Oct-25,490,412305,80,218,Pune,Maharashtra
Oct-25,490,412306,147,182,Pune,Maharashtra
Oct-25,490,412307,163,291,Pune,Maharashtra
Oct-25,490,412308,389,600,Pune,Maharashtra
Oct-25,490,412311,48,113,Pune,Maharashtra
Oct-25,490,412312,20,98,Pune,Maharashtra
Oct-25,490,412401,93,147,Pune,Maharashtra
Oct-25,490,412402,66,176,Pune,Maharashtra
Oct-25,490,412403,42,122,Pune,Maharashtra
Oct-25,490,412404,102,125,Pune,Maharashtra
Oct-25,490,412405,40,31,Pune,Maharashtra
Oct-25,490,412406,443,238,Pune,Maharashtra
Oct-25,490,412408,106,69,Pune,Maharashtra
Oct-25,490,412409,209,462,Pune,Maharashtra
Oct-25,490,412410,259,212,Pune,Maharashtra
Oct-25,490,412411,85,152,Pune,Maharashtra
Oct-25,490,412412,77,107,Pune,Maharashtra
Oct-25,490,413102,628,850,Pune,Maharashtra
Oct-25,490,413103,177,499,Pune,Maharashtra
Oct-25,490,413104,198,297,Pune,Maharashtra
Oct-25,490,413105,64,90,Pune,Maharashtra
Oct-25,490,413106,208,309,Pune,Maharashtra
Oct-25,490,413110,118,180,Pune,Maharashtra
Oct-25,490,413114,283,641,Pune,Maharashtra
Oct-25,490,413115,36,77,Pune,Maharashtra
Oct-25,490,413116,22,29,Pune,Maharashtra
Oct-25,490,413120,134,362,Pune,Maharashtra
Oct-25,490,413130,145,254,Pune,Maharashtra
Oct-25,490,413132,84,108,Pune,Maharashtra
Oct-25,490,413133,65,111,Pune,Maharashtra
Oct-25,490,413211,272,306,Pune,Maharashtra
Oct-25,490,413801,259,461,Pune,Maharashtra
Oct-25,490,413802,21,49,Pune,Maharashtra
Oct-25,491,400702,288,273,Raigad,Maharashtra
Oct-25,491,400704,17,16,Raigad,Maharashtra
Oct-25,491,400707,92,75,Raigad,Maharashtra
Oct-25,491,402101,47,49,Raigad,Maharashtra
Oct-25,491,402102,59,73,Raigad,Maharashtra
Oct-25,491,402103,87,169,Raigad,Maharashtra
Oct-25,491,402104,167,246,Raigad,Maharashtra
Oct-25,491,402105,236,366,Raigad,Maharashtra
Oct-25,491,402106,257,188,Raigad,Maharashtra
Oct-25,491,402107,624,1361,Raigad,Maharashtra
Oct-25,491,402108,124,118,Raigad,Maharashtra
Oct-25,491,402109,512,571,Raigad,Maharashtra
Oct-25,491,402110,153,252,Raigad,Maharashtra
Oct-25,491,402111,92,264,Raigad,Maharashtra
Oct-25,491,402112,145,263,Raigad,Maharashtra
Oct-25,491,402113,46,119,Raigad,Maharashtra
Oct-25,491,402114,26,51,Raigad,Maharashtra
Oct-25,491,402115,67,91,Raigad,Maharashtra
Oct-25,491,402116,236,103,Raigad,Maharashtra
Oct-25,491,402117,45,120,Raigad,Maharashtra
Oct-25,491,402120,46,103,Raigad,Maharashtra
Oct-25,491,402122,40,62,Raigad,Maharashtra
Oct-25,491,402125,3,16,Raigad,Maharashtra
Oct-25,491,402126,44,38,Raigad,Maharashtra
Oct-25,491,402201,185,410,Raigad,Maharashtra
Oct-25,491,402202,98,146,Raigad,Maharashtra
Oct-25,491,402203,153,773,Raigad,Maharashtra
Oct-25,491,402204,51,230,Raigad,Maharashtra
Oct-25,491,402207,25,62,Raigad,Maharashtra
Oct-25,491,402208,0,1,Raigad,Maharashtra
Oct-25,491,402209,69,221,Raigad,Maharashtra
Oct-25,491,402301,286,290,Raigad,Maharashtra
Oct-25,491,402302,125,322,Raigad,Maharashtra
Oct-25,491,402303,305,324,Raigad,Maharashtra
Oct-25,491,402304,78,177,Raigad,Maharashtra
Oct-25,491,402305,62,119,Raigad,Maharashtra
Oct-25,491,402306,28,57,Raigad,Maharashtra
Oct-25,491,402307,30,35,Raigad,Maharashtra
Oct-25,491,402308,36,98,Raigad,Maharashtra
Oct-25,491,402309,93,101,Raigad,Maharashtra
Oct-25,491,402401,155,234,Raigad,Maharashtra
Oct-25,491,402402,52,67,Raigad,Maharashtra
Oct-25,491,402403,99,219,Raigad,Maharashtra
Oct-25,491,402404,39,145,Raigad,Maharashtra
Oct-25,491,410101,384,552,Raigad,Maharashtra
Oct-25,491,410102,11,41,Raigad,Maharashtra
Oct-25,491,410201,540,1508,Raigad,Maharashtra
Oct-25,491,410202,40,261,Raigad,Maharashtra
Oct-25,491,410203,188,551,Raigad,Maharashtra
Oct-25,491,410204,28,80,Raigad,Maharashtra
Oct-25,491,410205,127,286,Raigad,Maharashtra
Oct-25,491,410206,905,1537,Raigad,Maharashtra
Oct-25,491,410207,163,207,Raigad,Maharashtra
Oct-25,491,410208,164,367,Raigad,Maharashtra
Oct-25,491,410209,38,144,Raigad,Maharashtra
Oct-25,491,410210,309,490,Raigad,Maharashtra
Oct-25,491,410216,9,34,Raigad,Maharashtra
Oct-25,491,410218,197,528,Raigad,Maharashtra
Oct-25,491,410220,34,90,Raigad,Maharashtra
Oct-25,491,410221,257,348,Raigad,Maharashtra
Oct-25,491,410222,113,134,Raigad,Maharashtra
Oct-25,491,415213,22,35,Raigad,Maharashtra
Oct-25,492,415202,32,45,Ratnagiri,Maharashtra
Oct-25,492,415203,263,212,Ratnagiri,Maharashtra
Oct-25,492,415208,132,111,Ratnagiri,Maharashtra
Oct-25,492,415214,38,34,Ratnagiri,Maharashtra
Oct-25,492,415601,19,98,Ratnagiri,Maharashtra
Oct-25,492,415602,26,82,Ratnagiri,Maharashtra
Oct-25,492,415603,50,156,Ratnagiri,Maharashtra
Oct-25,492,415604,162,653,Ratnagiri,Maharashtra
Oct-25,492,415605,639,1167,Ratnagiri,Maharashtra
Oct-25,492,415606,265,571,Ratnagiri,Maharashtra
Oct-25,492,415607,58,181,Ratnagiri,Maharashtra
Oct-25,492,415608,229,575,Ratnagiri,Maharashtra
Oct-25,492,415609,98,113,Ratnagiri,Maharashtra
Oct-25,492,415610,70,139,Ratnagiri,Maharashtra
Oct-25,492,415611,241,271,Ratnagiri,Maharashtra
Oct-25,492,415612,892,630,Ratnagiri,Maharashtra
Oct-25,492,415613,128,109,Ratnagiri,Maharashtra
Oct-25,492,415614,18,33,Ratnagiri,Maharashtra
Oct-25,492,415615,174,68,Ratnagiri,Maharashtra
Oct-25,492,415616,277,264,Ratnagiri,Maharashtra
Oct-25,492,415617,119,101,Ratnagiri,Maharashtra
Oct-25,492,415619,81,99,Ratnagiri,Maharashtra
Oct-25,492,415620,508,542,Ratnagiri,Maharashtra
Oct-25,492,415621,267,235,Ratnagiri,Maharashtra
Oct-25,492,415626,180,124,Ratnagiri,Maharashtra
Oct-25,492,415628,171,325,Ratnagiri,Maharashtra
Oct-25,492,415629,87,108,Ratnagiri,Maharashtra
Oct-25,492,415630,0,3,Ratnagiri,Maharashtra
Oct-25,492,415637,104,137,Ratnagiri,Maharashtra
Oct-25,492,415639,375,287,Ratnagiri,Maharashtra
Oct-25,492,415640,55,105,Ratnagiri,Maharashtra
Oct-25,492,415641,251,387,Ratnagiri,Maharashtra
Oct-25,492,415643,43,73,Ratnagiri,Maharashtra
Oct-25,492,415701,120,162,Ratnagiri,Maharashtra
Oct-25,492,415702,66,109,Ratnagiri,Maharashtra
Oct-25,492,415703,243,291,Ratnagiri,Maharashtra
Oct-25,492,415705,54,47,Ratnagiri,Maharashtra
Oct-25,492,415706,167,131,Ratnagiri,Maharashtra
Oct-25,492,415708,21,52,Ratnagiri,Maharashtra
Oct-25,492,415709,585,594,Ratnagiri,Maharashtra
Oct-25,492,415710,32,43,Ratnagiri,Maharashtra
Oct-25,492,415711,272,191,Ratnagiri,Maharashtra
Oct-25,492,415712,789,627,Ratnagiri,Maharashtra
Oct-25,492,415713,291,406,Ratnagiri,Maharashtra
Oct-25,492,415714,72,137,Ratnagiri,Maharashtra
Oct-25,492,415715,62,165,Ratnagiri,Maharashtra
Oct-25,492,415716,55,101,Ratnagiri,Maharashtra
Oct-25,492,415717,45,67,Ratnagiri,Maharashtra
Oct-25,492,415718,27,117,Ratnagiri,Maharashtra
Oct-25,492,415719,87,101,Ratnagiri,Maharashtra
Oct-25,492,415720,72,76,Ratnagiri,Maharashtra
Oct-25,492,415722,70,106,Ratnagiri,Maharashtra
Oct-25,492,415724,252,180,Ratnagiri,Maharashtra
Oct-25,492,415726,135,105,Ratnagiri,Maharashtra
Oct-25,492,415727,120,146,Ratnagiri,Maharashtra
Oct-25,492,415728,44,54,Ratnagiri,Maharashtra
Oct-25,492,415729,43,57,Ratnagiri,Maharashtra
Oct-25,492,415730,55,184,Ratnagiri,Maharashtra
Oct-25,492,415801,101,122,Ratnagiri,Maharashtra
Oct-25,492,415802,56,84,Ratnagiri,Maharashtra
Oct-25,492,415803,233,232,Ratnagiri,Maharashtra
Oct-25,492,415804,374,652,Ratnagiri,Maharashtra
Oct-25,492,415805,15,26,Ratnagiri,Maharashtra
Oct-25,492,415806,37,106,Ratnagiri,Maharashtra
Oct-25,492,415807,18,44,Ratnagiri,Maharashtra
Oct-25,492,416701,383,580,Ratnagiri,Maharashtra
Oct-25,492,416702,455,587,Ratnagiri,Maharashtra
Oct-25,492,416704,231,289,Ratnagiri,Maharashtra
Oct-25,492,416705,95,132,Ratnagiri,Maharashtra
Oct-25,492,416707,29,54,Ratnagiri,Maharashtra
Oct-25,492,416709,17,36,Ratnagiri,Maharashtra
Oct-25,492,416712,355,442,Ratnagiri,Maharashtra
Oct-25,492,416713,70,46,Ratnagiri,Maharashtra
Oct-25,493,415301,204,318,Sangli,Maharashtra
Oct-25,493,415302,131,312,Sangli,Maharashtra
Oct-25,493,415303,128,436,Sangli,Maharashtra
Oct-25,493,415304,168,195,Sangli,Maharashtra
Oct-25,493,415305,492,494,Sangli,Maharashtra
Oct-25,493,415306,116,134,Sangli,Maharashtra
Oct-25,493,415307,162,219,Sangli,Maharashtra
Oct-25,493,415308,130,102,Sangli,Maharashtra
Oct-25,493,415309,68,138,Sangli,Maharashtra
Oct-25,493,415310,44,100,Sangli,Maharashtra
Oct-25,493,415311,476,793,Sangli,Maharashtra
Oct-25,493,415313,32,51,Sangli,Maharashtra
Oct-25,493,415315,124,165,Sangli,Maharashtra
Oct-25,493,415401,69,112,Sangli,Maharashtra
Oct-25,493,415402,23,44,Sangli,Maharashtra
Oct-25,493,415403,69,107,Sangli,Maharashtra
Oct-25,493,415404,200,241,Sangli,Maharashtra
Oct-25,493,415405,117,474,Sangli,Maharashtra
Oct-25,493,415406,155,166,Sangli,Maharashtra
Oct-25,493,415407,86,206,Sangli,Maharashtra
Oct-25,493,415408,184,415,Sangli,Maharashtra
Oct-25,493,415409,444,775,Sangli,Maharashtra
Oct-25,493,415410,164,94,Sangli,Maharashtra
Oct-25,493,415411,165,210,Sangli,Maharashtra
Oct-25,493,415412,82,118,Sangli,Maharashtra
Oct-25,493,415413,66,105,Sangli,Maharashtra
Oct-25,493,415414,36,45,Sangli,Maharashtra
Oct-25,493,415415,31,77,Sangli,Maharashtra
Oct-25,493,416301,334,799,Sangli,Maharashtra
Oct-25,493,416302,174,288,Sangli,Maharashtra
Oct-25,493,416303,152,253,Sangli,Maharashtra
Oct-25,493,416304,86,195,Sangli,Maharashtra
Oct-25,493,416305,54,77,Sangli,Maharashtra
Oct-25,493,416306,191,215,Sangli,Maharashtra
Oct-25,493,416307,51,45,Sangli,Maharashtra
Oct-25,493,416308,184,189,Sangli,Maharashtra
Oct-25,493,416309,60,139,Sangli,Maharashtra
Oct-25,493,416310,172,178,Sangli,Maharashtra
Oct-25,493,416311,118,260,Sangli,Maharashtra
Oct-25,493,416312,377,763,Sangli,Maharashtra
Oct-25,493,416313,96,275,Sangli,Maharashtra
Oct-25,493,416314,68,129,Sangli,Maharashtra
Oct-25,493,416315,40,93,Sangli,Maharashtra
Oct-25,493,416316,62,112,Sangli,Maharashtra
Oct-25,493,416319,0,1,Sangli,Maharashtra
Oct-25,493,416401,32,88,Sangli,Maharashtra
Oct-25,493,416402,180,257,Sangli,Maharashtra
Oct-25,493,416403,113,287,Sangli,Maharashtra
Oct-25,493,416404,644,699,Sangli,Maharashtra
Oct-25,493,416405,241,452,Sangli,Maharashtra
Oct-25,493,416406,66,48,Sangli,Maharashtra
Oct-25,493,416407,165,373,Sangli,Maharashtra
Oct-25,493,416408,79,176,Sangli,Maharashtra
Oct-25,493,416409,79,173,Sangli,Maharashtra
Oct-25,493,416410,851,1643,Sangli,Maharashtra
Oct-25,493,416411,46,84,Sangli,Maharashtra
Oct-25,493,416412,220,211,Sangli,Maharashtra
Oct-25,493,416413,200,251,Sangli,Maharashtra
Oct-25,493,416414,75,46,Sangli,Maharashtra
Oct-25,493,416415,105,148,Sangli,Maharashtra
Oct-25,493,416416,1828,2187,Sangli,Maharashtra
Oct-25,493,416417,57,61,Sangli,Maharashtra
Oct-25,493,416418,52,58,Sangli,Maharashtra
Oct-25,493,416419,17,85,Sangli,Maharashtra
Oct-25,493,416420,68,54,Sangli,Maharashtra
Oct-25,493,416422,6,41,Sangli,Maharashtra
Oct-25,493,416428,0,1,Sangli,Maharashtra
Oct-25,493,416436,212,235,Sangli,Maharashtra
Oct-25,494,412206,458,508,Satara,Maharashtra
Oct-25,494,412801,158,237,Satara,Maharashtra
Oct-25,494,412802,425,150,Satara,Maharashtra
Oct-25,494,412803,593,712,Satara,Maharashtra
Oct-25,494,412804,28,57,Satara,Maharashtra
Oct-25,494,412805,96,92,Satara,Maharashtra
Oct-25,494,412806,297,251,Satara,Maharashtra
Oct-25,494,415001,277,252,Satara,Maharashtra
Oct-25,494,415002,688,747,Satara,Maharashtra
Oct-25,494,415003,112,116,Satara,Maharashtra
Oct-25,494,415004,242,299,Satara,Maharashtra
Oct-25,494,415010,116,121,Satara,Maharashtra
Oct-25,494,415011,145,160,Satara,Maharashtra
Oct-25,494,415012,217,117,Satara,Maharashtra
Oct-25,494,415013,162,159,Satara,Maharashtra
Oct-25,494,415014,137,251,Satara,Maharashtra
Oct-25,494,415015,144,107,Satara,Maharashtra
Oct-25,494,415019,77,65,Satara,Maharashtra
Oct-25,494,415020,84,97,Satara,Maharashtra
Oct-25,494,415021,197,56,Satara,Maharashtra
Oct-25,494,415022,66,126,Satara,Maharashtra
Oct-25,494,415023,130,62,Satara,Maharashtra
Oct-25,494,415102,225,102,Satara,Maharashtra
Oct-25,494,415103,137,299,Satara,Maharashtra
Oct-25,494,415104,50,130,Satara,Maharashtra
Oct-25,494,415105,159,139,Satara,Maharashtra
Oct-25,494,415106,327,233,Satara,Maharashtra
Oct-25,494,415107,143,59,Satara,Maharashtra
Oct-25,494,415108,355,921,Satara,Maharashtra
Oct-25,494,415109,335,555,Satara,Maharashtra
Oct-25,494,415110,374,293,Satara,Maharashtra
Oct-25,494,415111,220,335,Satara,Maharashtra
Oct-25,494,415112,394,513,Satara,Maharashtra
Oct-25,494,415114,119,152,Satara,Maharashtra
Oct-25,494,415115,93,110,Satara,Maharashtra
Oct-25,494,415116,91,93,Satara,Maharashtra
Oct-25,494,415122,90,170,Satara,Maharashtra
Oct-25,494,415124,406,417,Satara,Maharashtra
Oct-25,494,415205,83,217,Satara,Maharashtra
Oct-25,494,415206,400,582,Satara,Maharashtra
Oct-25,494,415207,77,118,Satara,Maharashtra
Oct-25,494,415209,59,103,Satara,Maharashtra
Oct-25,494,415211,27,66,Satara,Maharashtra
Oct-25,494,415212,23,29,Satara,Maharashtra
Oct-25,494,415312,41,97,Satara,Maharashtra
Oct-25,494,415501,534,325,Satara,Maharashtra
Oct-25,494,415502,146,103,Satara,Maharashtra
Oct-25,494,415503,91,213,Satara,Maharashtra
Oct-25,494,415504,74,90,Satara,Maharashtra
Oct-25,494,415505,116,165,Satara,Maharashtra
Oct-25,494,415506,313,315,Satara,Maharashtra
Oct-25,494,415507,160,151,Satara,Maharashtra
Oct-25,494,415508,528,368,Satara,Maharashtra
Oct-25,494,415509,608,401,Satara,Maharashtra
Oct-25,494,415510,89,80,Satara,Maharashtra
Oct-25,494,415511,280,195,Satara,Maharashtra
Oct-25,494,415512,151,157,Satara,Maharashtra
Oct-25,494,415513,51,111,Satara,Maharashtra
Oct-25,494,415514,108,156,Satara,Maharashtra
Oct-25,494,415515,37,65,Satara,Maharashtra
Oct-25,494,415516,31,22,Satara,Maharashtra
Oct-25,494,415517,60,33,Satara,Maharashtra
Oct-25,494,415518,44,111,Satara,Maharashtra
Oct-25,494,415519,197,425,Satara,Maharashtra
Oct-25,494,415520,110,206,Satara,Maharashtra
Oct-25,494,415521,340,237,Satara,Maharashtra
Oct-25,494,415522,64,75,Satara,Maharashtra
Oct-25,494,415523,763,791,Satara,Maharashtra
Oct-25,494,415524,122,76,Satara,Maharashtra
Oct-25,494,415525,147,131,Satara,Maharashtra
Oct-25,494,415526,56,58,Satara,Maharashtra
Oct-25,494,415527,85,147,Satara,Maharashtra
Oct-25,494,415528,82,126,Satara,Maharashtra
Oct-25,494,415530,66,75,Satara,Maharashtra
Oct-25,494,415536,18,33,Satara,Maharashtra
Oct-25,494,415537,53,64,Satara,Maharashtra
Oct-25,494,415538,311,142,Satara,Maharashtra
Oct-25,494,415539,519,627,Satara,Maharashtra
Oct-25,494,415540,251,263,Satara,Maharashtra
Oct-25,495,416510,317,413,Sindhudurg,Maharashtra
Oct-25,495,416511,113,207,Sindhudurg,Maharashtra
Oct-25,495,416512,195,184,Sindhudurg,Maharashtra
Oct-25,495,416513,18,30,Sindhudurg,Maharashtra
Oct-25,495,416514,62,69,Sindhudurg,Maharashtra
Oct-25,495,416515,41,43,Sindhudurg,Maharashtra
Oct-25,495,416516,266,167,Sindhudurg,Maharashtra
Oct-25,495,416517,9,36,Sindhudurg,Maharashtra
Oct-25,495,416518,47,63,Sindhudurg,Maharashtra
Oct-25,495,416519,252,207,Sindhudurg,Maharashtra
Oct-25,495,416520,426,474,Sindhudurg,Maharashtra
Oct-25,495,416521,126,96,Sindhudurg,Maharashtra
Oct-25,495,416522,36,31,Sindhudurg,Maharashtra
Oct-25,495,416523,5,82,Sindhudurg,Maharashtra
Oct-25,495,416524,21,38,Sindhudurg,Maharashtra
Oct-25,495,416525,35,27,Sindhudurg,Maharashtra
Oct-25,495,416528,39,52,Sindhudurg,Maharashtra
Oct-25,495,416529,190,129,Sindhudurg,Maharashtra
Oct-25,495,416531,38,60,Sindhudurg,Maharashtra
Oct-25,495,416534,48,33,Sindhudurg,Maharashtra
Oct-25,495,416549,26,56,Sindhudurg,Maharashtra
Oct-25,495,416601,106,78,Sindhudurg,Maharashtra
Oct-25,495,416602,192,182,Sindhudurg,Maharashtra
Oct-25,495,416603,188,122,Sindhudurg,Maharashtra
Oct-25,495,416604,73,87,Sindhudurg,Maharashtra
Oct-25,495,416605,44,62,Sindhudurg,Maharashtra
Oct-25,495,416606,175,231,Sindhudurg,Maharashtra
Oct-25,495,416608,32,83,Sindhudurg,Maharashtra
Oct-25,495,416609,46,103,Sindhudurg,Maharashtra
Oct-25,495,416610,47,259,Sindhudurg,Maharashtra
Oct-25,495,416611,92,835,Sindhudurg,Maharashtra
Oct-25,495,416612,116,239,Sindhudurg,Maharashtra
Oct-25,495,416613,38,79,Sindhudurg,Maharashtra
Oct-25,495,416614,113,185,Sindhudurg,Maharashtra
Oct-25,495,416615,14,58,Sindhudurg,Maharashtra
Oct-25,495,416616,19,138,Sindhudurg,Maharashtra
Oct-25,495,416620,64,28,Sindhudurg,Maharashtra
Oct-25,495,416623,3,25,Sindhudurg,Maharashtra
Oct-25,495,416626,20,23,Sindhudurg,Maharashtra
Oct-25,495,416628,82,70,Sindhudurg,Maharashtra
Oct-25,495,416630,42,88,Sindhudurg,Maharashtra
Oct-25,495,416632,43,68,Sindhudurg,Maharashtra
Oct-25,495,416703,152,84,Sindhudurg,Maharashtra
Oct-25,495,416801,172,61,Sindhudurg,Maharashtra
Oct-25,495,416803,29,40,Sindhudurg,Maharashtra
Oct-25,495,416804,166,44,Sindhudurg,Maharashtra
Oct-25,495,416805,54,101,Sindhudurg,Maharashtra
Oct-25,495,416806,87,48,Sindhudurg,Maharashtra
Oct-25,495,416807,87,48,Sindhudurg,Maharashtra
Oct-25,495,416810,109,132,Sindhudurg,Maharashtra
Oct-25,495,416811,200,91,Sindhudurg,Maharashtra
Oct-25,495,416812,125,151,Sindhudurg,Maharashtra
Oct-25,496,413001,348,495,Solapur,Maharashtra
Oct-25,496,413002,785,1017,Solapur,Maharashtra
Oct-25,496,413003,701,1080,Solapur,Maharashtra
Oct-25,496,413004,295,592,Solapur,Maharashtra
Oct-25,496,413005,541,787,Solapur,Maharashtra
Oct-25,496,413006,815,1163,Solapur,Maharashtra
Oct-25,496,413007,89,183,Solapur,Maharashtra
Oct-25,496,413008,52,72,Solapur,Maharashtra
Oct-25,496,413101,424,374,Solapur,Maharashtra
Oct-25,496,413107,331,219,Solapur,Maharashtra
Oct-25,496,413108,50,68,Solapur,Maharashtra
Oct-25,496,413109,363,326,Solapur,Maharashtra
Oct-25,496,413111,107,201,Solapur,Maharashtra
Oct-25,496,413112,144,183,Solapur,Maharashtra
Oct-25,496,413113,342,293,Solapur,Maharashtra
Oct-25,496,413118,112,77,Solapur,Maharashtra
Oct-25,496,413202,134,338,Solapur,Maharashtra
Oct-25,496,413203,559,770,Solapur,Maharashtra
Oct-25,496,413206,28,56,Solapur,Maharashtra
Oct-25,496,413208,222,248,Solapur,Maharashtra
Oct-25,496,413209,261,208,Solapur,Maharashtra
Oct-25,496,413210,117,232,Solapur,Maharashtra
Oct-25,496,413211,272,306,Solapur,Maharashtra
Oct-25,496,413212,63,101,Solapur,Maharashtra
Oct-25,496,413213,281,346,Solapur,Maharashtra
Oct-25,496,413214,101,163,Solapur,Maharashtra
Oct-25,496,413215,218,169,Solapur,Maharashtra
Oct-25,496,413216,507,432,Solapur,Maharashtra
Oct-25,496,413217,20,92,Solapur,Maharashtra
Oct-25,496,413218,81,130,Solapur,Maharashtra
Oct-25,496,413219,215,176,Solapur,Maharashtra
Oct-25,496,413220,256,150,Solapur,Maharashtra
Oct-25,496,413221,164,483,Solapur,Maharashtra
Oct-25,496,413222,123,431,Solapur,Maharashtra
Oct-25,496,413223,69,83,Solapur,Maharashtra
Oct-25,496,413224,172,153,Solapur,Maharashtra
Oct-25,496,413226,158,139,Solapur,Maharashtra
Oct-25,496,413227,71,74,Solapur,Maharashtra
Oct-25,496,413228,99,259,Solapur,Maharashtra
Oct-25,496,413248,286,191,Solapur,Maharashtra
Oct-25,496,413250,23,53,Solapur,Maharashtra
Oct-25,496,413251,39,86,Solapur,Maharashtra
Oct-25,496,413252,55,120,Solapur,Maharashtra
Oct-25,496,413253,120,184,Solapur,Maharashtra
Oct-25,496,413255,161,163,Solapur,Maharashtra
Oct-25,496,413301,74,68,Solapur,Maharashtra
Oct-25,496,413302,219,242,Solapur,Maharashtra
Oct-25,496,413303,20,58,Solapur,Maharashtra
Oct-25,496,413304,876,1020,Solapur,Maharashtra
Oct-25,496,413305,472,627,Solapur,Maharashtra
Oct-25,496,413306,477,311,Solapur,Maharashtra
Oct-25,496,413307,552,370,Solapur,Maharashtra
Oct-25,496,413308,180,182,Solapur,Maharashtra
Oct-25,496,413309,567,335,Solapur,Maharashtra
Oct-25,496,413310,436,249,Solapur,Maharashtra
Oct-25,496,413314,156,110,Solapur,Maharashtra
Oct-25,496,413315,130,114,Solapur,Maharashtra
Oct-25,496,413317,312,222,Solapur,Maharashtra
Oct-25,496,413319,316,262,Solapur,Maharashtra
Oct-25,496,413322,617,327,Solapur,Maharashtra
Oct-25,496,413324,43,87,Solapur,Maharashtra
Oct-25,496,413401,420,754,Solapur,Maharashtra
Oct-25,496,413402,108,257,Solapur,Maharashtra
Oct-25,496,413403,75,82,Solapur,Maharashtra
Oct-25,496,413404,116,273,Solapur,Maharashtra
Oct-25,496,413406,82,240,Solapur,Maharashtra
Oct-25,496,413409,76,99,Solapur,Maharashtra
Oct-25,496,413410,64,98,Solapur,Maharashtra
Oct-25,496,413411,48,106,Solapur,Maharashtra
Oct-25,496,413412,49,81,Solapur,Maharashtra
Oct-25,497,400601,655,945,Thane,Maharashtra
